tid,item_1,item_2,item_3
30847,Item_39273,Item_10665,Item_6674
30848,Item_20020,Item_13567,Item_29849
30849,Item_15899,Item_31621,Item_41618
30850,Item_49338,Item_25730,Item_27600
30851,Item_9961,Item_44747,Item_38556
30852,Item_16158,Item_2309,Item_9718
30853,Item_12056,Item_20976,Item_6996
30854,Item_9627,Item_15341,Item_47799
30855,Item_27002,Item_86,Item_17158
30856,Item_46735,Item_35198,Item_46726
30857,Item_23212,Item_34198,Item_25387
30858,Item_14949,Item_48100,Item_23359
30859,Item_911,Item_43358,Item_25412
30860,Item_13979,Item_5789,Item_28469
30861,Item_46237,Item_3308,Item_35149
30862,Item_44908,Item_18843,Item_14223
30863,Item_14002,Item_22229,Item_21103
30864,Item_35213,Item_31902,Item_2136
30865,Item_34753,Item_14724,Item_16896
30866,Item_11004,Item_4432,Item_3723
30867,Item_19127,Item_39181,Item_4579
30868,Item_21325,Item_36803,Item_43620
30869,Item_9564,Item_14014,Item_28935
30870,Item_19935,Item_38993,Item_21131
30871,Item_45090,Item_4537,Item_35086
30872,Item_33648,Item_26906,Item_14389
30873,Item_47000,Item_27341,Item_36157
30874,Item_23642,Item_18989,Item_39867
30875,Item_9177,Item_13296,Item_42139
30876,Item_14155,Item_32546,Item_19094
30877,Item_13694,Item_29879,Item_16048
30878,Item_3586,Item_34459,Item_34798
30879,Item_27507,Item_41540,Item_19305
30880,Item_30152,Item_35037,Item_30537
30881,Item_45108,Item_22993,Item_1906
30882,Item_31480,Item_15660,Item_40131
30883,Item_38010,Item_22610,Item_41213
30884,Item_28244,Item_41833,Item_21246
30885,Item_5398,Item_16144,Item_44240
30886,Item_7266,Item_41103,Item_43158
30887,Item_6139,Item_46941,Item_19872
30888,Item_40886,Item_15411,Item_18030
30889,Item_2134,Item_7290,Item_48192
30890,Item_5454,Item_16136,Item_32451
30891,Item_26340,Item_22701,Item_2987
30892,Item_33656,Item_29941,Item_27202
30893,Item_10252,Item_3195,Item_41304
30894,Item_29161,Item_12517,Item_42937
30895,Item_28154,Item_8805,Item_40401
30896,Item_44723,Item_35556,Item_26099
30897,Item_5902,Item_33074,Item_27838
30898,Item_153,Item_31718,Item_30029
30899,Item_42549,Item_12016,Item_11516
30900,Item_41991,Item_34943,Item_13186
30901,Item_16260,Item_12505,Item_48359
30902,Item_30979,Item_29169,Item_42427
30903,Item_15843,Item_9653,Item_30376
30904,Item_46310,Item_3312,Item_9350
30905,Item_6054,Item_17893,Item_48049
30906,Item_11609,Item_14839,Item_44688
30907,Item_3344,Item_16983,Item_15921
30908,Item_16760,Item_40632,Item_4071
30909,Item_49863,Item_34334,Item_35130
30910,Item_24870,Item_32361,Item_22396
30911,Item_36493,Item_48900,Item_44704
30912,Item_47689,Item_32402,Item_43760
30913,Item_420,Item_18213,Item_1489
30914,Item_11207,Item_33802,Item_19080
30915,Item_41643,Item_33893,Item_36349
30916,Item_35980,Item_26753,Item_25170
30917,Item_13943,Item_44640,Item_21656
30918,Item_10852,Item_7253,Item_26811
30919,Item_24816,Item_3446,Item_20363
30920,Item_32040,Item_33563,Item_40134
30921,Item_6767,Item_15989,Item_4934
30922,Item_12934,Item_24683,Item_14078
30923,Item_28424,Item_17138,Item_37756
30924,Item_15964,Item_8685,Item_38486
30925,Item_19258,Item_26966,Item_14004
30926,Item_35288,Item_11737,Item_20683
30927,Item_2756,Item_13610,Item_47194
30928,Item_26274,Item_38262,Item_15535
30929,Item_21531,Item_18881,Item_24539
30930,Item_43431,Item_41151,Item_18049
30931,Item_24131,Item_39407,Item_24605
30932,Item_44129,Item_37498,Item_46201
30933,Item_16434,Item_48832,Item_456
30934,Item_7643,Item_23219,Item_11377
30935,Item_32623,Item_35309,Item_30727
30936,Item_10897,Item_27859,Item_15091
30937,Item_21726,Item_18192,Item_32155
30938,Item_13223,Item_33387,Item_25862
30939,Item_25475,Item_18381,Item_37260
30940,Item_37725,Item_32663,Item_21105
30941,Item_22421,Item_33899,Item_9411
30942,Item_20673,Item_39998,Item_38170
30943,Item_2002,Item_47197,Item_45416
30944,Item_32990,Item_39901,Item_30658
30945,Item_22654,Item_43163,Item_30022
30946,Item_48256,Item_11371,Item_48102
30947,Item_18975,Item_46857,Item_29746
30948,Item_46406,Item_39692,Item_18454
30949,Item_34982,Item_409,Item_35871
30950,Item_26656,Item_41227,Item_45264
30951,Item_18392,Item_1802,Item_47888
30952,Item_3078,Item_11570,Item_42485
30953,Item_42174,Item_6216,Item_8609
30954,Item_26351,Item_35512,Item_39830
30955,Item_8011,Item_13264,Item_22413
30956,Item_13914,Item_7213,Item_33793
30957,Item_4910,Item_42853,Item_837
30958,Item_8275,Item_36699,Item_11109
30959,Item_11597,Item_31697,Item_389
30960,Item_27696,Item_19805,Item_26471
30961,Item_24036,Item_5186,Item_49912
30962,Item_11022,Item_7569,Item_45681
30963,Item_14186,Item_38832,Item_12555
30964,Item_26528,Item_32514,Item_17194
30965,Item_12934,Item_30975,Item_22337
30966,Item_45009,Item_49067,Item_44856
30967,Item_396,Item_20182,Item_29122
30968,Item_8462,Item_24638,Item_1042
30969,Item_3683,Item_45000,Item_14263
30970,Item_12012,Item_38657,Item_32700
30971,Item_30799,Item_30595,Item_38481
30972,Item_7625,Item_18104,Item_7379
30973,Item_21629,Item_21266,Item_2467
30974,Item_3278,Item_13308,Item_27104
30975,Item_40899,Item_13855,Item_19222
30976,Item_29345,Item_12615,Item_42869
30977,Item_25595,Item_2892,Item_17858
30978,Item_2796,Item_19378,Item_28389
30979,Item_20475,Item_19811,Item_24976
30980,Item_12441,Item_30173,Item_9638
30981,Item_13067,Item_32620,Item_23877
30982,Item_30618,Item_43810,Item_42078
30983,Item_49041,Item_16035,Item_29547
30984,Item_28389,Item_44095,Item_20261
30985,Item_7285,Item_14647,Item_31568
30986,Item_29641,Item_33638,Item_33899
30987,Item_29106,Item_14927,Item_35519
30988,Item_27291,Item_7464,Item_47925
30989,Item_8789,Item_38189,Item_29365
30990,Item_25995,Item_5623,Item_29498
30991,Item_49866,Item_43989,Item_8521
30992,Item_27932,Item_21469,Item_23818
30993,Item_3490,Item_23156,Item_18344
30994,Item_47121,Item_42571,Item_45647
30995,Item_1011,Item_19751,Item_42848
30996,Item_27667,Item_25613,Item_15957
30997,Item_38278,Item_17210,Item_19992
30998,Item_42652,Item_48383,Item_34039
30999,Item_24099,Item_21865,Item_39280
31000,Item_337,Item_20389,Item_4863
31001,Item_21721,Item_17615,Item_27360
31002,Item_20158,Item_19015,Item_47535
31003,Item_48139,Item_31545,Item_40606
31004,Item_14849,Item_9658,Item_6756
31005,Item_28078,Item_5845,Item_767
31006,Item_13261,Item_14597,Item_19318
31007,Item_14294,Item_25246,Item_28769
31008,Item_29436,Item_11578,Item_4356
31009,Item_41943,Item_18513,Item_18409
31010,Item_4840,Item_33792,Item_45799
31011,Item_36345,Item_6570,Item_462
31012,Item_31256,Item_41165,Item_2962
31013,Item_19875,Item_5658,Item_7046
31014,Item_11938,Item_28113,Item_45706
31015,Item_49670,Item_19468,Item_43865
31016,Item_907,Item_43107,Item_37860
31017,Item_31229,Item_25005,Item_42533
31018,Item_16305,Item_12211,Item_4929
31019,Item_49045,Item_803,Item_6088
31020,Item_24659,Item_24223,Item_31041
31021,Item_16287,Item_43535,Item_27092
31022,Item_49420,Item_39698,Item_30211
31023,Item_13116,Item_37691,Item_16186
31024,Item_36094,Item_15002,Item_17648
31025,Item_6142,Item_31041,Item_19093
31026,Item_20615,Item_41987,Item_10534
31027,Item_13571,Item_34934,Item_26247
31028,Item_35535,Item_16145,Item_22017
31029,Item_26021,Item_31884,Item_35709
31030,Item_35718,Item_24650,Item_45039
31031,Item_6456,Item_44448,Item_30035
31032,Item_13754,Item_42686,Item_44297
31033,Item_48412,Item_19651,Item_21940
31034,Item_9174,Item_25882,Item_8349
31035,Item_7975,Item_2397,Item_3914
31036,Item_48565,Item_42845,Item_18758
31037,Item_38336,Item_31721,Item_16525
31038,Item_19591,Item_19012,Item_357
31039,Item_6159,Item_15764,Item_35648
31040,Item_29668,Item_24976,Item_45055
31041,Item_37402,Item_7939,Item_21368
31042,Item_2346,Item_43828,Item_11638
31043,Item_2137,Item_11011,Item_33533
31044,Item_43027,Item_21549,Item_1986
31045,Item_294,Item_1139,Item_31401
31046,Item_33847,Item_42596,Item_17237
31047,Item_27640,Item_45010,Item_48642
31048,Item_47058,Item_19495,Item_21177
31049,Item_20919,Item_10503,Item_418
31050,Item_31804,Item_27643,Item_20767
31051,Item_30420,Item_28834,Item_2136
31052,Item_21449,Item_21948,Item_9548
31053,Item_18514,Item_44980,Item_45664
31054,Item_11014,Item_34036,Item_9138
31055,Item_41981,Item_29452,Item_35170
31056,Item_32133,Item_45184,Item_48411
31057,Item_31835,Item_6712,Item_4464
31058,Item_22526,Item_47025,Item_13599
31059,Item_48769,Item_17835,Item_6473
31060,Item_16444,Item_36734,Item_49734
31061,Item_32261,Item_10975,Item_47070
31062,Item_11404,Item_11896,Item_42992
31063,Item_28062,Item_48277,Item_49878
31064,Item_40207,Item_31278,Item_38020
31065,Item_2697,Item_34698,Item_44304
31066,Item_12086,Item_27966,Item_2627
31067,Item_18664,Item_19734,Item_29294
31068,Item_40762,Item_46835,Item_38206
31069,Item_34875,Item_21043,Item_44338
31070,Item_37152,Item_1053,Item_42776
31071,Item_22495,Item_30887,Item_25600
31072,Item_49840,Item_5941,Item_44594
31073,Item_24576,Item_43147,Item_4288
31074,Item_16660,Item_24522,Item_40419
31075,Item_20012,Item_41052,Item_49558
31076,Item_36013,Item_21675,Item_35496
31077,Item_6139,Item_13491,Item_38727
31078,Item_24309,Item_41608,Item_7750
31079,Item_8787,Item_47185,Item_6343
31080,Item_1280,Item_29033,Item_4317
31081,Item_23988,Item_25401,Item_30730
31082,Item_25654,Item_27388,Item_40073
31083,Item_8128,Item_5480,Item_200
31084,Item_45770,Item_23911,Item_15966
31085,Item_39377,Item_42029,Item_14907
31086,Item_37035,Item_21932,Item_26880
31087,Item_41241,Item_31525,Item_20212
31088,Item_14217,Item_43081,Item_22132
31089,Item_9645,Item_33118,Item_31776
31090,Item_49686,Item_21639,Item_46183
31091,Item_11078,Item_32210,Item_4784
31092,Item_49660,Item_44013,Item_7074
31093,Item_43458,Item_44894,Item_38565
31094,Item_8769,Item_49754,Item_31054
31095,Item_24745,Item_42109,Item_23790
31096,Item_13706,Item_48619,Item_48955
31097,Item_32944,Item_1795,Item_2668
31098,Item_2794,Item_48072,Item_37277
31099,Item_36739,Item_24303,Item_35740
31100,Item_26841,Item_49568,Item_26019
31101,Item_42610,Item_44133,Item_18609
31102,Item_7632,Item_6520,Item_38877
31103,Item_32704,Item_34777,Item_48313
31104,Item_1500,Item_3018,Item_3952
31105,Item_16872,Item_22823,Item_18096
31106,Item_32040,Item_35176,Item_42997
31107,Item_32403,Item_16608,Item_336
31108,Item_48695,Item_23969,Item_48573
31109,Item_43685,Item_31518,Item_46409
31110,Item_30059,Item_712,Item_20411
31111,Item_44041,Item_34146,Item_27441
31112,Item_4131,Item_21493,Item_43992
31113,Item_35637,Item_9541,Item_11226
31114,Item_4615,Item_500,Item_25233
31115,Item_2434,Item_30303,Item_1754
31116,Item_16006,Item_9153,Item_12111
31117,Item_46537,Item_44197,Item_48589
31118,Item_37583,Item_924,Item_26228
31119,Item_16494,Item_35650,Item_20479
31120,Item_30521,Item_10017,Item_37854
31121,Item_47681,Item_40378,Item_32693
31122,Item_45193,Item_533,Item_28936
31123,Item_12776,Item_23366,Item_29802
31124,Item_15020,Item_792,Item_48632
31125,Item_22474,Item_11905,Item_29145
31126,Item_42680,Item_46081,Item_30703
31127,Item_3661,Item_48963,Item_3364
31128,Item_31688,Item_36388,Item_19764
31129,Item_20467,Item_5923,Item_35127
31130,Item_29925,Item_4575,Item_36789
31131,Item_46253,Item_44691,Item_14146
31132,Item_5076,Item_612,Item_6410
31133,Item_25365,Item_27009,Item_10170
31134,Item_26910,Item_18094,Item_37511
31135,Item_729,Item_21193,Item_47499
31136,Item_7428,Item_12186,Item_28414
31137,Item_22066,Item_34404,Item_34216
31138,Item_4236,Item_23239,Item_39994
31139,Item_38915,Item_2819,Item_32617
31140,Item_34990,Item_26500,Item_35928
31141,Item_22689,Item_41033,Item_49947
31142,Item_2728,Item_43896,Item_20888
31143,Item_282,Item_3854,Item_30045
31144,Item_16083,Item_44528,Item_46726
31145,Item_22965,Item_677,Item_30258
31146,Item_34169,Item_7423,Item_26106
31147,Item_3809,Item_33292,Item_10366
31148,Item_21666,Item_41230,Item_10446
31149,Item_23410,Item_41034,Item_26550
31150,Item_29640,Item_23480,Item_49267
31151,Item_15840,Item_15688,Item_30290
31152,Item_16481,Item_44680,Item_3609
31153,Item_33992,Item_35487,Item_15675
31154,Item_2108,Item_47383,Item_14110
31155,Item_33821,Item_3735,Item_48444
31156,Item_4090,Item_45358,Item_21347
31157,Item_35700,Item_30121,Item_2325
31158,Item_36636,Item_28399,Item_47867
31159,Item_29471,Item_1808,Item_259
31160,Item_13646,Item_34666,Item_49956
31161,Item_1047,Item_39150,Item_40920
31162,Item_49796,Item_18349,Item_48177
31163,Item_896,Item_32048,Item_41476
31164,Item_25093,Item_13695,Item_47022
31165,Item_9855,Item_35605,Item_3879
31166,Item_26271,Item_44350,Item_39579
31167,Item_18058,Item_27489,Item_45350
31168,Item_4624,Item_35792,Item_33465
31169,Item_10726,Item_9858,Item_8484
31170,Item_630,Item_49218,Item_15313
31171,Item_2756,Item_2388,Item_28271
31172,Item_5881,Item_25802,Item_41749
31173,Item_49992,Item_5119,Item_47119
31174,Item_159,Item_34863,Item_26318
31175,Item_25908,Item_46552,Item_28120
31176,Item_26950,Item_34121,Item_18218
31177,Item_11100,Item_983,Item_17763
31178,Item_35436,Item_3821,Item_29340
31179,Item_43486,Item_35187,Item_34467
31180,Item_1183,Item_11842,Item_7548
31181,Item_18687,Item_43737,Item_23644
31182,Item_3923,Item_12680,Item_8830
31183,Item_20475,Item_11217,Item_23036
31184,Item_37065,Item_20533,Item_29160
31185,Item_8265,Item_47604,Item_30049
31186,Item_18098,Item_38271,Item_43956
31187,Item_15818,Item_18555,Item_7501
31188,Item_41845,Item_16615,Item_42315
31189,Item_18568,Item_20812,Item_24990
31190,Item_37907,Item_47506,Item_30834
31191,Item_391,Item_21563,Item_1605
31192,Item_13208,Item_27399,Item_1825
31193,Item_30825,Item_40569,Item_8563
31194,Item_26586,Item_4401,Item_40168
31195,Item_1443,Item_16863,Item_43128
31196,Item_29288,Item_40026,Item_43823
31197,Item_11502,Item_27830,Item_16716
31198,Item_22391,Item_8608,Item_3765
31199,Item_11391,Item_24394,Item_6663
31200,Item_27408,Item_44707,Item_14582
31201,Item_47334,Item_7159,Item_15281
31202,Item_21989,Item_23858,Item_470
31203,Item_11384,Item_6048,Item_9731
31204,Item_34298,Item_23457,Item_17270
31205,Item_21111,Item_39459,Item_1643
31206,Item_40266,Item_42200,Item_38662
31207,Item_34661,Item_5731,Item_39953
31208,Item_13714,Item_49889,Item_14107
31209,Item_25129,Item_30134,Item_20949
31210,Item_24053,Item_1648,Item_2690
31211,Item_29575,Item_28215,Item_33526
31212,Item_11057,Item_3885,Item_8244
31213,Item_42111,Item_46128,Item_37787
31214,Item_25538,Item_22038,Item_16871
31215,Item_28267,Item_4441,Item_43066
31216,Item_3456,Item_81,Item_538
31217,Item_44386,Item_44446,Item_1147
31218,Item_30529,Item_10225,Item_8464
31219,Item_687,Item_47496,Item_32020
31220,Item_25746,Item_28806,Item_8466
31221,Item_44604,Item_40201,Item_32941
31222,Item_13394,Item_27977,Item_21017
31223,Item_47681,Item_42872,Item_8146
31224,Item_48162,Item_19115,Item_1008
31225,Item_49198,Item_17034,Item_27637
31226,Item_33949,Item_17168,Item_16476
31227,Item_40106,Item_21558,Item_13954
31228,Item_153,Item_47837,Item_22052
31229,Item_34094,Item_40778,Item_12471
31230,Item_17458,Item_11527,Item_10136
31231,Item_30902,Item_17998,Item_1704
31232,Item_18650,Item_6483,Item_24322
31233,Item_4500,Item_37828,Item_25413
31234,Item_1314,Item_15622,Item_21878
31235,Item_24309,Item_27254,Item_40430
31236,Item_18805,Item_22304,Item_18114
31237,Item_2172,Item_45980,Item_48989
31238,Item_25572,Item_27239,Item_40340
31239,Item_16441,Item_11051,Item_4381
31240,Item_23657,Item_30522,Item_32661
31241,Item_48485,Item_36223,Item_34764
31242,Item_23556,Item_46391,Item_1804
31243,Item_48119,Item_33313,Item_46774
31244,Item_10981,Item_5168,Item_12654
31245,Item_2347,Item_12694,Item_14109
31246,Item_42803,Item_34455,Item_2443
31247,Item_28482,Item_14866,Item_47030
31248,Item_20742,Item_21020,Item_13179
31249,Item_21069,Item_12116,Item_20775
31250,Item_27493,Item_45750,Item_20290
31251,Item_5142,Item_38638,Item_22539
31252,Item_24076,Item_41950,Item_40755
31253,Item_29044,Item_49886,Item_13793
31254,Item_10035,Item_9985,Item_6575
31255,Item_29047,Item_45147,Item_36762
31256,Item_39121,Item_41308,Item_26632
31257,Item_33063,Item_43559,Item_15432
31258,Item_45134,Item_23955,Item_347
31259,Item_2363,Item_16646,Item_45049
31260,Item_3161,Item_21586,Item_24996
31261,Item_18756,Item_4697,Item_21553
31262,Item_26486,Item_21730,Item_3597
31263,Item_20007,Item_29144,Item_33058
31264,Item_8039,Item_49615,Item_18428
31265,Item_13443,Item_14218,Item_2577
31266,Item_16397,Item_9801,Item_42273
31267,Item_8772,Item_40233,Item_7476
31268,Item_22131,Item_11173,Item_39717
31269,Item_45376,Item_47453,Item_26364
31270,Item_42439,Item_35320,Item_24009
31271,Item_14901,Item_30784,Item_1408
31272,Item_22812,Item_30008,Item_28473
31273,Item_25045,Item_12470,Item_39775
31274,Item_13502,Item_32017,Item_24897
31275,Item_44882,Item_46769,Item_28000
31276,Item_14567,Item_48799,Item_7243
31277,Item_24323,Item_44357,Item_8959
31278,Item_27687,Item_48762,Item_32725
31279,Item_31921,Item_28882,Item_19608
31280,Item_27336,Item_48517,Item_44033
31281,Item_33535,Item_6680,Item_18873
31282,Item_44939,Item_48039,Item_15743
31283,Item_23648,Item_34803,Item_15107
31284,Item_44973,Item_3699,Item_44191
31285,Item_27582,Item_21423,Item_13895
31286,Item_46555,Item_36053,Item_17908
31287,Item_40320,Item_15320,Item_41553
31288,Item_47283,Item_41214,Item_32499
31289,Item_9566,Item_30177,Item_4617
31290,Item_9339,Item_2479,Item_39619
31291,Item_20397,Item_46606,Item_13381
31292,Item_14435,Item_25518,Item_5467
31293,Item_37127,Item_46887,Item_8343
31294,Item_10345,Item_7538,Item_4936
31295,Item_27933,Item_26512,Item_9632
31296,Item_44585,Item_37198,Item_33513
31297,Item_32671,Item_45825,Item_36977
31298,Item_7366,Item_12270,Item_44179
31299,Item_642,Item_19229,Item_318
31300,Item_22700,Item_27713,Item_34628
31301,Item_7634,Item_20546,Item_18882
31302,Item_26038,Item_11348,Item_38650
31303,Item_46609,Item_23283,Item_27420
31304,Item_20291,Item_12213,Item_36688
31305,Item_25026,Item_3296,Item_18157
31306,Item_25157,Item_22614,Item_44437
31307,Item_48108,Item_33293,Item_7182
31308,Item_27091,Item_47967,Item_44162
31309,Item_49645,Item_31640,Item_6563
31310,Item_28017,Item_3126,Item_3052
31311,Item_47030,Item_19093,Item_13539
31312,Item_32758,Item_26059,Item_21106
31313,Item_49404,Item_33177,Item_40222
31314,Item_35175,Item_38871,Item_49230
31315,Item_15388,Item_38401,Item_1909
31316,Item_4636,Item_18288,Item_29578
31317,Item_6406,Item_31661,Item_38985
31318,Item_36904,Item_10487,Item_31614
31319,Item_34400,Item_17416,Item_2964
31320,Item_48148,Item_23041,Item_20075
31321,Item_21173,Item_26358,Item_36702
31322,Item_29857,Item_5079,Item_864
31323,Item_15546,Item_43275,Item_16872
31324,Item_13753,Item_27793,Item_25353
31325,Item_33875,Item_38804,Item_35647
31326,Item_5572,Item_12926,Item_32956
31327,Item_14639,Item_16799,Item_21221
31328,Item_35594,Item_15517,Item_15443
31329,Item_43002,Item_20322,Item_16302
31330,Item_14102,Item_18726,Item_28945
31331,Item_38512,Item_12693,Item_5277
31332,Item_21726,Item_10216,Item_43773
31333,Item_37956,Item_11018,Item_39849
31334,Item_917,Item_1222,Item_4508
31335,Item_33884,Item_47849,Item_30087
31336,Item_25524,Item_33799,Item_26449
31337,Item_25889,Item_3508,Item_37223
31338,Item_23118,Item_35245,Item_29958
31339,Item_47287,Item_25579,Item_36373
31340,Item_27884,Item_45316,Item_22709
31341,Item_43883,Item_37161,Item_18426
31342,Item_23563,Item_45627,Item_47420
31343,Item_14349,Item_35836,Item_17664
31344,Item_5710,Item_16202,Item_9010
31345,Item_13136,Item_45933,Item_190
31346,Item_31118,Item_32505,Item_46957
31347,Item_12517,Item_20927,Item_3574
31348,Item_49022,Item_33707,Item_29080
31349,Item_32853,Item_34113,Item_33990
31350,Item_39277,Item_27036,Item_25242
31351,Item_19822,Item_40850,Item_1578
31352,Item_42529,Item_43134,Item_27703
31353,Item_48785,Item_10058,Item_16919
